Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
3.248,39.193775,-23.298607,-22.621935,34.223312,-32.505058,-21.907965,5.77519,5.57569925909411,6.13681401899229,0.6437870817297968
3.245,39.193775,-23.298607,-22.621935,39.381012,-22.822107,-23.428616,2.20266,2.12657414388725,0.559631086417409,0.5664063795106187
3.264,39.193775,-23.298607,-22.621935,39.121948,-21.395094,-22.684248,3.89812,3.76346835270527,1.0065735538494,0.5664063795106187
3.438,40.730438,-44.325455,36.707211,40.709415,-44.393471,36.918831,0.359186,0.346778740453037,0.0777034679965016,0.6152701669947768
3.457,40.730438,-44.325455,36.707211,40.082874,-43.851112,36.143818,2.25683,2.17887296502823,0.610682611943427,0.6152701669947768
3.454,40.730438,-44.325455,36.707211,40.102718,-43.61573,36.740635,2.0,1.93091457046231,0.61508236938751,0.6541139842358477
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.6541139842358477
3.457,40.730438,-44.325455,36.707211,40.082874,-43.851112,36.143818,2.25683,2.17887296502823,0.610682611943427,0.9436153011579884
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.9436153011579884
3.472,66.627518,-1.538718,3.45059,66.194679,0.258635,0.387968,3.5458,3.42331844197263,3.77598480697116,0.7810989198658786
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7810989198658786
3.475,66.627518,-1.538718,3.45059,67.064919,-1.275448,3.165702,2.16585,2.0910356612179,0.547559195488068,0.6470775061264221
3.482,66.627518,-1.538718,3.45059,66.119904,-1.590144,3.606747,0.528997,0.510724007515425,0.435761428852314,0.6470775061264221
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.4543787397571124
3.487,66.627518,-1.538718,3.45059,66.166168,0.258545,0.387836,3.27642,3.16324355847706,3.77819138400037,0.4543787397571124
3.525,38.298019,0.294544,0.205786,34.632511,-1.360838,-1.782767,4.5914,4.43280057941032,4.33563532684716,0.545646168210599
3.530,38.298019,0.294544,0.205786,35.208408,-0.800012,-3.895722,6.70968,6.47790943756977,4.85517199135719,0.545646168210599
4.28,86.750015,-6.710108,46.240025,87.279526,-6.291,49.857285,0.9314,0.899226915464297,1.30644491615119,0.764029286685938
7.220,86.79045710747162,-7.375172782476291,50.369302143230854,88.5001508082956,-6.999565974377453,46.934574304835365,2.731906,2.6375385502667,1.53692296325193,0.764029286685938
4.29,86.979988,-6.069949,47.359993,87.278404,-6.311615,49.833576,0.549526,0.530543880123935,0.800176378104161,0.5990011661593421
7.197,86.72147020278406,-6.952600082149929,49.03401581095122,87.91079767346552,-6.9130888310366405,46.25464083798387,2.227753,2.15080036354556,1.18312839848625,0.5990011661593421
4.30,87.090019,-6.380114,45.620094,87.212265,-7.994803,46.106678,0.950028,0.917211453773583,1.05221711259345,0.5285612237983748
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.5285612237983748
4.91,60.529984,-0.269778,0.049917,62.002789,-0.243119,-0.014012,1.052482,1.01612641447466,1.27506047555442,0.6073868806911991
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.6073868806911991
4.92,60.050018,-0.280042,2.2e-05,61.791084,-0.290317,-0.077282,1.294646,1.24992541249537,1.51390497518088,0.5983408236766096
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.5983408236766096
4.102,60.36002,-0.310067,-0.0499,62.078907,-0.283174,-0.077197,1.378472,1.33085583488716,1.48727789711999,0.546083913668026
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.546083913668026
4.112,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.83826,0.809304223917867,1.18610243356276,0.758817865219998
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.758817865219998
4.113,85.349991,-6.309961,45.84,87.219841,-6.046001,45.76025,1.061796,1.0251186836293,1.226484587438,0.4606141073205388
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.4606141073205388
5.40,60.36002,-0.310067,-0.0499,62.078907,-0.283174,-0.077197,1.412074,1.3632971305855,1.48727789711999,0.4945402637745941
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.4945402637745941
5.43,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.87263,0.842486990811262,1.18610243356276,0.743518412992842
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.743518412992842
5.44,85.349991,-6.309961,45.84,87.219841,-6.046001,45.76025,0.991625,0.957371580467343,1.226484587438,0.5118334196708043
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.5118334196708043
7.177,62.625639713294134,-0.23944473055187432,1.0386475053027588,62.659290750877176,0.18301176067281322,-0.4636579538232155,1.439206,1.38949191764839,1.60861596279644,0.49442596427109536
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.49442596427109536
7.178,62.625639713294134,-0.23944473055187432,1.0386475053027588,62.768458263626584,0.772576138392489,0.014121422550505969,1.370262,1.32292943057541,1.81597356395443,0.6123938899741398
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.6123938899741398
7.181,62.625639713294134,-0.23944473055187432,1.0386475053027588,62.262057519931304,0.1679176953379713,-0.00668523349156569,1.150503,1.1107615030303,1.22900954633046,0.5159778628897732
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.5159778628897732
