Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
1.405,90.802719,-2.08146,1.455719,91.098381,-0.745106,1.522774,2.07852,2.00672227649866,1.84439998431562,0.28492997913424806
1.417,90.802719,-2.08146,1.455719,92.420166,-2.623296,2.606,0.572519,0.552742639483255,1.5688152159157,0.28492997913424806
1.405,90.802719,-2.08146,1.455719,91.098381,-0.745106,1.522774,2.07852,2.00672227649866,1.84439998431562,0.15583621539706188
1.419,90.802719,-2.08146,1.455719,89.528664,-2.067738,0.463302,0.557252,0.538003003109631,1.22450779535196,0.15583621539706188
1.405,90.802719,-2.08146,1.455719,91.098381,-0.745106,1.522774,2.07852,2.00672227649866,1.84439998431562,0.06720151579588729
1.420,90.802719,-2.08146,1.455719,89.924301,-1.816212,2.45599,0.661941,0.639075760843196,1.13987399896181,0.06720151579588729
1.416,90.802719,-2.08146,1.455719,89.233498,-3.246892,1.822214,1.86805,1.80352248167606,1.79374343848368,0.0740723854651271
1.419,90.802719,-2.08146,1.455719,89.528664,-2.067738,0.463302,0.557252,0.538003003109631,1.22450779535196,0.0740723854651271
1.417,90.802719,-2.08146,1.455719,92.420166,-2.623296,2.606,0.572519,0.552742639483255,1.5688152159157,0.06968672883742948
1.422,90.802719,-2.08146,1.455719,91.944473,-3.22845,2.685541,1.80698,1.74456200526699,1.8990854160922,0.06968672883742948
1.421,90.802719,-2.08146,1.455719,89.649994,-3.081164,3.11479,1.65649,1.59927033841255,2.01091924684139,0.06373989330039828
1.589,90.752518,-1.865089,2.553054,86.736259,-2.602544,2.320671,3.25,3.13773617700125,2.73615940533725,0.06373989330039828
1.423,41.720253,3.289109,-17.93857,41.232006,3.352422,-15.642124,1.73316,1.67329194847123,1.55433217866848,0.06983197829262015
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.06983197829262015
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.46837299668954185
1.428,41.720253,3.289109,-17.93857,42.077229,5.234933,-18.750866,1.58273,1.5280582090539,1.9802384544281,0.46837299668954185
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.14476627855281946
1.429,41.720253,3.289109,-17.93857,42.138866,4.854753,-19.062969,1.51079,1.45860321195438,1.56602110368251,0.14476627855281946
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.10376780183531505
1.432,41.720253,3.289109,-17.93857,43.799587,3.068473,-19.093336,1.63506,1.57858058879005,2.08486597015668,0.10376780183531505
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.21094428145639987
1.690,42.0,3.116429,-15.347556,42.261749,4.568511,-18.164015,1.74,1.67989567630221,1.9027014131889,0.21094428145639987
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.10325311329683215
1.695,41.120602,3.005794,-17.32873,41.891529,3.102635,-15.159831,1.66,1.60265909348372,1.58688649982495,0.10325311329683215
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.14619659100469776
1.702,41.120602,3.005794,-17.32873,42.061802,3.19256,-20.06008,1.76,1.69920482200683,1.7937693846834,0.14619659100469776
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.11433594387198463
1.707,41.891533,3.102898,-15.15988,42.733097,5.065872,-17.826361,1.81,1.74747768626839,2.33956317798179,0.11433594387198463
1.427,41.720253,3.289109,-17.93857,41.374615,5.641355,-18.021978,2.91694,2.81618097358216,2.6071811223352,0.07213354196754829
1.428,41.720253,3.289109,-17.93857,42.077229,5.234933,-18.750866,1.58273,1.5280582090539,1.9802384544281,0.07213354196754829
1.447,34.782253,27.245667,-21.393272,34.862831,29.547581,-20.107298,2.19588,2.12002834349339,1.56309074579224,0.08766189031612667
1.458,34.782253,27.245667,-21.393272,35.945759,27.899076,-22.789019,0.774227,0.747483097572661,1.18851878466542,0.08766189031612667
1.451,34.782253,27.245667,-21.393272,33.77375,31.376785,-21.588411,2.49278,2.40667261147852,2.09242224097463,0.05744428861850728
1.454,34.782253,27.245667,-21.393272,34.579689,30.277924,-23.256861,1.07113,1.03413026192965,1.37430201190586,0.05744428861850728
1.459,34.782253,27.245667,-21.393272,37.280209,27.717524,-21.981091,1.32577,1.27997430504091,2.10508025243269,0.10656166750250257
1.590,35.222294,29.766779,-21.382965,31.98834,28.285166,-20.377663,3.24,3.12808160414894,2.70329839122242,0.10656166750250257
1.471,60.781628,26.628914,-14.850884,60.293129,23.880619,-12.667847,1.84143,1.7778220087432,1.63308205099806,0.15679871260115147
1.484,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.24916,3.13692519288166,2.14095562227485,0.15679871260115147
1.472,60.781628,26.628914,-14.850884,60.595844,23.758535,-13.054231,1.80603,1.74364482084602,1.51672391974432,0.1286871403518639
1.484,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.24916,3.13692519288166,2.14095562227485,0.1286871403518639
1.474,60.781628,26.628914,-14.850884,60.657875,23.613691,-14.83318,1.88211,1.81709681110641,1.53180451273483,0.09062501010154961
1.484,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.24916,3.13692519288166,2.14095562227485,0.09062501010154961
1.477,60.781628,26.628914,-14.850884,60.444786,23.85589,-12.717434,1.84746,1.78364371617315,1.59576503239686,0.13886835822712335
1.484,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.24916,3.13692519288166,2.14095562227485,0.13886835822712335
1.478,60.781628,26.628914,-14.850884,60.7728,25.921865,-12.678298,1.12411,1.08528018890119,1.20678492940282,0.07798574546966998
1.489,60.781628,26.628914,-14.850884,60.940159,22.91696,-13.167384,2.63484,2.54382547341845,1.85361570473621,0.07798574546966998
1.484,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.24916,3.13692519288166,2.14095562227485,0.09069108731366633
1.486,60.781628,26.628914,-14.850884,60.62244,25.04315,-11.965741,1.78091,1.71939253384102,1.64486161254185,0.09069108731366633
1.531,54.958851,-28.746519,15.812528,55.154644,-25.030249,17.727829,3.09,2.98326301136427,2.37289166413859,0.07669301096803845
1.768,54.730789,-30.071882,15.222645,54.772366,-27.030115,16.798723,1.79,1.72816854056377,1.88977189199722,0.07669301096803845
1.562,61.063011,-42.05619,42.715523,57.279461,-40.36079,40.422882,3.37,3.25359105122899,3.46072501806422,0.14367844323297374
3.407,61.055126,-45.734715,42.335033,57.96484,-41.877796,40.662785,1.528,1.4752187318332,3.00679651380053,0.14367844323297374
1.608,64.314461,-0.04561,-0.044272,62.701313,-0.078866,-0.016986,1.4,1.35164019932362,1.35410172167071,0.4805077064456275
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.4805077064456275
1.611,39.898655,-0.274651,-1.401929,38.881161,-0.404753,-1.556684,1.484,1.43273861128303,0.918018136374492,0.14503849224749313
3.545,38.298019,0.294544,0.205786,37.570049,-0.568221,-0.267383,2.96774,2.86522620367191,1.49799698983487,0.14503849224749313
1.687,38.28743,-30.83779,0.088921,37.878304,-30.900673,-2.537326,2.33,2.24951547458859,1.82243771119988,0.05759864998285882
1.689,37.788536,-30.405518,-1.783149,37.806511,-33.785938,-1.779898,0.93,0.897875275264974,1.40683618179184,0.05759864998285882
1.694,41.453533,2.416973,-17.98275,42.200371,3.209737,-20.266949,1.28,1.23578532509588,1.40696358257927,0.10206890895083663
1.700,41.120602,3.005794,-17.32873,40.328278,1.880911,-19.082632,2.82,2.72258954435186,2.09016849947991,0.10206890895083663
1.722,67.186905,-2.94994,3.58331,67.22448,-2.59114,2.376471,1.37,1.32267648076668,1.10642133509529,0.09334323863422775
3.480,66.627518,-1.538718,3.45059,66.765228,-0.889762,2.203487,2.64444,2.55309386335667,1.37950885757285,0.09334323863422775
1.723,65.826447,-1.626604,5.562673,65.787575,-0.392725,1.412608,4.44,4.28663034642633,3.8801300450876,0.7496765994209834
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7496765994209834
1.728,67.171867,-2.91989,4.982072,66.76371,-3.188375,3.504724,1.36,1.31302190791437,1.36422569345931,0.06418493315791804
3.480,66.627518,-1.538718,3.45059,66.765228,-0.889762,2.203487,2.64444,2.55309386335667,1.37950885757285,0.06418493315791804
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.7281429714172173
3.246,39.193775,-23.298607,-22.621935,41.047153,-26.06106,-24.810497,4.00997,3.87145475005837,2.15578470208678,0.7281429714172173
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.5543666029725087
3.247,39.193775,-23.298607,-22.621935,41.058342,-24.492168,-25.305843,4.48726,4.33225785772635,2.05201069237894,0.5543666029725087
1.755,52.297634,40.631897,55.162148,53.156815,44.695847,56.706951,1.55,1.49645879210829,1.8352507705738,0.08207432001732219
3.393,52.495605,42.108311,56.62326,51.986126,36.857933,53.991417,3.54472,3.42227574810458,2.16153160709561,0.08207432001732219
1.755,52.297634,40.631897,55.162148,53.156815,44.695847,56.706951,1.55,1.49645879210829,1.8352507705738,0.1553656195836439
3.398,52.495605,42.108311,56.62326,51.815723,37.976288,52.76247,3.55205,3.42935255000532,1.65559775540762,0.1553656195836439
1.755,52.297634,40.631897,55.162148,53.156815,44.695847,56.706951,1.55,1.49645879210829,1.8352507705738,0.233411453979424
3.399,52.495605,42.108311,56.62326,51.027096,40.209427,53.043381,3.10411,2.99688561365888,1.79449658255,0.233411453979424
1.756,51.916264,42.040627,55.536186,51.336044,41.654499,52.876324,0.9,0.868911556708039,1.13686932828116,0.28615603954988333
3.396,52.495605,42.108311,56.62326,51.854164,40.490696,54.537426,2.3629,2.28127901927269,0.901179621041073,0.28615603954988333
1.756,51.916264,42.040627,55.536186,51.336044,41.654499,52.876324,0.9,0.868911556708039,1.13686932828116,0.14076622994038165
3.398,52.495605,42.108311,56.62326,51.815723,37.976288,52.76247,3.55205,3.42935255000532,1.65559775540762,0.14076622994038165
1.756,51.916264,42.040627,55.536186,51.336044,41.654499,52.876324,0.9,0.868911556708039,1.13686932828116,0.3530176795572815
3.399,52.495605,42.108311,56.62326,51.027096,40.209427,53.043381,3.10411,2.99688561365888,1.79449658255,0.3530176795572815
1.757,50.990017,39.760155,56.681999,51.255623,41.681393,52.987293,1.34,1.29371276220975,2.32337874486074,0.15750396039019054
1.1071,51.496315,40.923615,50.700367,51.065292,40.159676,57.216358,3.03,2.9253355742504,3.01917519939491,0.15750396039019054
1.757,50.990017,39.760155,56.681999,51.255623,41.681393,52.987293,1.34,1.29371276220975,2.32337874486074,0.10115728094787214
3.389,52.495605,42.108311,56.62326,51.192299,37.241016,55.79314,3.93842,3.80237628130008,2.62067497032652,0.10115728094787214
1.757,50.990017,39.760155,56.681999,51.255623,41.681393,52.987293,1.34,1.29371276220975,2.32337874486074,0.3170861476742578
3.399,52.495605,42.108311,56.62326,51.027096,40.209427,53.043381,3.10411,2.99688561365888,1.79449658255,0.3170861476742578
1.762,55.195728,54.649334,39.360844,55.041424,51.199062,35.23859,1.62,1.56404080207447,1.5562285061162,0.1122735215780111
3.491,55.034206,51.75491,36.871132,55.56945,57.498413,39.943329,3.00338,2.89963510131754,1.75059508138797,0.1122735215780111
1.762,55.195728,54.649334,39.360844,55.041424,51.199062,35.23859,1.62,1.56404080207447,1.5562285061162,0.057192146927489945
3.513,55.034206,51.75491,36.871132,55.837624,57.456684,41.648609,3.09222,2.98540632653748,2.01611028208929,0.057192146927489945
1.806,46.803467,11.959779,-15.394556,46.974487,8.613555,-14.298701,3.1,2.99291758421658,2.82733868722919,0.07772847102435579
1.1139,46.843018,9.459996,-14.706019,47.43037,7.426414,-14.50227,1.43816,1.38848204932804,2.05881516920809,0.07772847102435579
1.806,46.803467,11.959779,-15.394556,46.974487,8.613555,-14.298701,3.1,2.99291758421658,2.82733868722919,0.3033223270925442
1.1274,46.882519,11.672404,-14.785732,47.981628,9.275043,-12.686072,1.56863,1.51444526133215,2.35018550579429,0.3033223270925442
1.809,47.5723,10.232026,-11.953878,47.494961,9.856531,-16.137222,3.29,3.1763544684105,3.0306762235999,0.1886721936250853
1.1274,46.882519,11.672404,-14.785732,47.981628,9.275043,-12.686072,1.56863,1.51444526133215,2.35018550579429,0.1886721936250853
1.810,46.163795,-4.743269,-22.915791,46.055897,-4.659326,-26.422087,2.16,2.08538773609929,1.44374577318845,0.13225430537840724
1.1148,47.235798,-4.873497,-25.659845,47.585175,-6.104958,-25.353298,0.683453,0.659844677963088,1.0299187853473,0.13225430537840724
1.813,46.431919,-4.950848,-25.982868,47.131535,-1.512309,-26.65633,2.95,2.84809899143191,2.82851425289576,0.30472556414741625
1.1153,47.235798,-4.873497,-25.659845,48.373238,-2.047321,-26.305017,1.4988,1.44702737910445,2.52454012384203,0.30472556414741625
1.815,71.852592,-15.774154,2.068496,71.832367,-15.586888,-1.094851,2.17,2.0950423089516,2.38381440571323,0.10531233561859647
1.1159,71.214287,-18.133331,-0.36693,70.829529,-15.738812,2.106069,3.50515,3.38407260332798,2.49316942478352,0.10531233561859647
1.817,70.573441,-18.557749,-0.514448,72.839188,-21.568192,-1.059623,2.02,1.95022371616693,2.50760568421309,0.15360846361346417
1.1164,71.214287,-18.133331,-0.36693,71.001717,-22.70315,1.055757,3.48454,3.36417452867937,2.87006251855077,0.15360846361346417
1.841,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.33,2.24951547458859,2.10032384477914,0.09343508538716518
1.1695,44.720165,37.766644,23.12565,46.401871,37.355133,23.587177,0.983115,0.949155538970026,1.65587995724515,0.09343508538716518
1.841,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.33,2.24951547458859,2.10032384477914,0.05924170925006418
1.1703,44.720165,37.766644,23.12565,43.092876,38.027527,22.565903,1.00598,0.971230719796837,1.5681054444156,0.05924170925006418
1.841,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.33,2.24951547458859,2.10032384477914,0.06335621386655198
7.232,44.58934775569448,39.08073030870446,25.054230400583457,44.518399976803536,38.51998356159486,21.88085916778334,1.081559,1.04419901595732,1.72219332581613,0.06335621386655198
1.841,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.33,2.24951547458859,2.10032384477914,0.05978299917843104
7.346,44.518399976803536,38.07475025490275,22.14004500426815,44.34744313390436,36.02372896502304,23.779882287815145,1.072941,1.0358787050732,1.66838563315293,0.05978299917843104
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.05379188640705407
1.1579,56.257603,-31.848982,0.211115,56.247635,-27.658998,1.497164,1.82201,1.75907282826402,2.05678618945843,0.05379188640705407
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.053311253995557695
1.1581,56.257603,-31.848982,0.211115,56.277527,-26.402369,1.004551,1.8556,1.79150253847493,2.49587038383087,0.053311253995557695
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.06783741307730895
1.1584,56.257603,-31.848982,0.211115,58.424191,-32.970333,0.139654,1.36577,1.31859259645015,2.03432353130447,0.06783741307730895
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.1508090922655947
1.1598,56.257603,-31.848982,0.211115,54.793133,-29.13352,0.893109,1.26062,1.2170747629081,1.86924800020505,0.1508090922655947
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.17685647868382134
1.1600,56.257603,-31.848982,0.211115,54.4174,-30.098858,0.648465,1.11833,1.07969984579256,1.91186854379154,0.17685647868382134
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.07023983652195244
1.1602,56.257603,-31.848982,0.211115,54.301788,-31.013969,0.312227,1.1569,1.11693753328392,1.87899093647592,0.07023983652195244
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.09420133966074352
1.1604,56.257603,-31.848982,0.211115,58.442974,-32.636562,-0.066317,1.18715,1.14614261616216,2.03230581877004,0.09420133966074352
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.0772520194419387
1.1620,56.257603,-31.848982,0.211115,54.111782,-31.506578,0.517001,1.42634,1.3770703442166,2.04211541916358,0.0772520194419387
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.11074558049355329
1.1623,56.257603,-31.848982,0.211115,54.217468,-30.920561,0.013155,1.18715,1.14614261616216,1.96901148462619,0.11074558049355329
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.4466424968089926
7.227,56.13782038190075,-33.58755338003938,0.6850252091039621,56.13782038190075,-28.591036933536095,0.059207860898990994,1.193593,1.15236305745091,2.15918551635632,0.4466424968089926
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.3286535743932098
7.247,56.15781146519707,-34.1114668264737,0.8295323992704606,56.05774503329822,-28.00815605770879,-0.19917430804949898,1.2927,1.24804663261831,2.68084625062854,0.3286535743932098
1.847,36.649616,6.027445,-30.29653,36.761993,3.912012,-30.693001,2.05,1.97918743472387,1.85997110046606,0.10038405272022562
1.1665,35.868515,5.524495,-31.11552,34.313908,5.863198,-30.047523,0.726221,0.701135355137854,1.51612441497148,0.10038405272022562
1.914,61.576488,2.079371,-0.70127,62.125904,-0.40505,-2.342728,4.25,4.10319346223241,4.0059331019301,0.3342643743990299
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.56681590775166,3.75318573006797,0.3342643743990299
1.918,61.585136,0.716985,1.89157,61.895065,0.939231,-1.915493,3.96,3.82321084951537,3.67257724631033,0.11117300610946682
7.243,62.692913020733926,-0.025525748824417605,1.8463105034097316,62.701314100441266,1.437843959815388,-0.17508085917068428,2.313933,2.23400347238678,2.9214174492907,0.11117300610946682
1.918,61.585136,0.716985,1.89157,61.895065,0.939231,-1.915493,3.96,3.82321084951537,3.67257724631033,0.0790288999479212
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.56681590775166,3.75318573006797,0.0790288999479212
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.0660282009116437
1.1396,61.316254,0.500816,0.336991,63.998638,0.519966,0.388502,1.64045,1.58378440355745,2.27582540874478,0.0660282009116437
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.09162817871933453
1.1414,61.316254,0.500816,0.336991,57.837181,0.718357,0.516146,1.97175,1.90364040215453,3.09892687715575,0.09162817871933453
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.10537259329494876
1.1415,61.316254,0.500816,0.336991,58.583538,0.781252,0.248396,1.93161,1.86488694672535,2.44068554601601,0.10537259329494876
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.06655841543073925
1.1420,61.316254,0.500816,0.336991,64.112297,0.484171,0.376044,1.89089,1.82557352607074,2.3701537350482,0.06655841543073925
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.08608723387565925
1.1421,61.316254,0.500816,0.336991,64.314461,0.45935,0.603762,1.99162,1.92282403841207,2.55199216473992,0.08608723387565925
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.061255858488468116
1.1437,61.316254,0.500816,0.336991,58.27359,-0.17394,0.562631,2.09546,2.02307712291047,2.87459847943079,0.061255858488468116
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.05139242786020673
1.1438,61.316254,0.500816,0.336991,58.648956,-0.011775,0.477719,2.07626,2.00454034303404,2.47083987175675,0.05139242786020673
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.09159224108949687
1.1441,61.316254,0.500816,0.336991,57.779877,0.569369,0.137098,1.93161,1.86488694672535,3.13821560631952,0.09159224108949687
1.919,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.42,3.30186391549055,3.05671974264952,0.08504130526163035
4.103,60.460007,-0.239831,0.050053,63.133312,-0.252147,-0.026832,1.76966,1.70853113938216,2.29512472278671,0.08504130526163035
1.922,47.326748,1.842097,-1.251538,46.85619,-0.025677,0.35269,4.17,4.02595687941391,3.0877299663663,0.11089523692642186
4.143,47.429981,-0.299898,0.120069,49.905563,-0.318253,-0.006174,1.81623,1.75349248515538,2.46487616611888,0.11089523692642186
1.928,87.080177,-6.021064,49.476093,87.23175,-3.900815,47.715088,1.63,1.57369537492678,1.44027447022034,0.07474205047490483
7.240,86.72640091225273,-7.38263127534966,51.29478361952613,88.85627457640994,-7.0765063655120475,46.83697535626528,3.248986,3.13675720331403,1.9517560181401,0.07474205047490483
1.944,36.668377,-4.029605,28.151796,37.408195,-2.121273,26.353003,2.61,2.51984351445331,1.82133316470995,0.29043838932745525
1.946,37.225166,-4.06832,24.962427,36.836647,-3.874564,28.441769,1.12,1.08131215945889,1.6786814034569,0.29043838932745525
1.956,62.380802,-13.336641,-11.483716,62.202549,-9.468149,-8.963191,5.05,4.87555929041733,3.26539778768089,0.14215213938804871
1.957,62.583534,-12.343284,-8.065589,62.202549,-9.46806,-8.963099,3.33,3.21497275981974,2.76494586875941,0.14215213938804871
1.1063,39.29266,-21.427395,-21.015078,38.11919,-17.874346,-25.041441,2.56,2.47157065019176,3.34574810281045,0.4568807933465906
3.265,39.193775,-23.298607,-22.621935,36.689003,-19.948847,-26.094618,5.02658,4.85294828079722,3.50878237861095,0.4568807933465906
1.1066,51.496315,40.923615,50.700367,51.547668,43.522007,56.055313,1.9,1.83436884193919,1.62764777893595,0.14921275098048364
3.398,52.495605,42.108311,56.62326,51.815723,37.976288,52.76247,3.55205,3.42935255000532,1.65559775540762,0.14921275098048364
1.1087,75.208054,-3.781472,78.674438,74.470337,-0.246026,89.167061,3.26,3.14739074985356,3.08469183347471,0.08163554363687253
1.1100,75.208054,-3.781472,78.674438,74.969765,1.557358,86.374077,4.68,4.5183400948818,3.47705653237506,0.08163554363687253
1.1101,71.282639,-7.052512,44.795494,71.398582,-2.6436,46.13401,4.26087,4.11368798292287,3.12142285281557,0.22100465444080794
1.1220,70.203941,-2.140631,43.501633,72.221817,-5.023428,45.402843,2.34875,2.26761779868667,2.54466547650979,0.22100465444080794
1.1103,71.282639,-7.052512,44.795494,71.758118,-10.273877,45.622677,2.89855,2.79842621410676,2.0885125482807,0.18133163833634544
1.1104,71.282639,-7.052512,44.795494,71.180069,-8.981453,43.858223,1.21739,1.17533804446756,1.40665424686993,0.18133163833634544
1.1104,71.282639,-7.052512,44.795494,71.180069,-8.981453,43.858223,1.21739,1.17533804446756,1.40665424686993,0.28584080179990395
1.1108,71.282639,-7.052512,44.795494,71.063538,-9.834064,45.700779,2.69565,2.60253493093336,1.78207368645383,0.28584080179990395
1.1104,71.282639,-7.052512,44.795494,71.180069,-8.981453,43.858223,1.21739,1.17533804446756,1.40665424686993,0.1843458755884546
1.1110,71.282639,-7.052512,44.795494,70.691292,-10.177248,44.336166,3.18841,3.07827366280387,2.15924066395049,0.1843458755884546
1.1116,65.592659,30.518431,37.095493,65.810898,27.048811,36.836468,1.5262,1.47348090871979,1.93982118211022,0.2972335159941374
